# Electron neutrino-oxygen scattering cross section 5MeV-60MeV (10^-38 cm^2/GeV) #
# log(energy in GeV)       nu_e       nu_mu       nu_tau       nu_e_bar       nu_mu_bar       nu_tau_bar #

       -2.06034         0.0280595       0           0              0              0                0
       -2.05904         0.0282832       0           0              0              0                0
       -2.05774         0.0285099       0           0              0              0                0
       -2.05644         0.0287397       0           0              0              0                0
       -2.05514         0.0289726       0           0              0              0                0
       -2.05383         0.0292086       0           0              0              0                0
       -2.05253         0.0294479       0           0              0              0                0
       -2.05123         0.0296905       0           0              0              0                0
       -2.04993         0.0299361       0           0              0              0                0
       -2.04863         0.0301845       0           0              0              0                0
       -2.04733         0.0304357       0           0              0              0                0
       -2.04603         0.0306895       0           0              0              0                0
       -2.04473         0.0309456       0           0              0              0                0
       -2.04343         0.0312039       0           0              0              0                0
       -2.04213         0.0314643       0           0              0              0                0
       -2.04082         0.0317265       0           0              0              0                0
       -2.03952         0.0319905       0           0              0              0                0
       -2.03822         0.0322561       0           0              0              0                0
       -2.03692         0.0325231       0           0              0              0                0
       -2.03562         0.0327914       0           0              0              0                0
       -2.03432         0.0330607       0           0              0              0                0
       -2.03302         0.0333311       0           0              0              0                0
       -2.03172         0.0336022       0           0              0              0                0
       -2.03042          0.033874       0           0              0              0                0
       -2.02911         0.0341464       0           0              0              0                0
       -2.02781         0.0344191       0           0              0              0                0
       -2.02651          0.034692       0           0              0              0                0
       -2.02521         0.0349651       0           0              0              0                0
       -2.02391         0.0352381       0           0              0              0                0
       -2.02261         0.0355109       0           0              0              0                0
       -2.02131         0.0357834       0           0              0              0                0
       -2.02001         0.0360554       0           0              0              0                0
       -2.01871         0.0363272       0           0              0              0                0
       -2.01741         0.0365989       0           0              0              0                0
        -2.0161         0.0368706       0           0              0              0                0
        -2.0148         0.0371427       0           0              0              0                0
        -2.0135         0.0374153       0           0              0              0                0
        -2.0122         0.0376886       0           0              0              0                0
        -2.0109         0.0379628       0           0              0              0                0
        -2.0096         0.0382381       0           0              0              0                0
        -2.0083         0.0385148       0           0              0              0                0
         -2.007         0.0387929       0           0              0              0                0
        -2.0057         0.0390727       0           0              0              0                0
        -2.0044         0.0393545       0           0              0              0                0
       -2.00309         0.0396382       0           0              0              0                0
       -2.00179         0.0399243       0           0              0              0                0
       -2.00049         0.0402127       0           0              0              0                0
       -1.99919         0.0405038       0           0              0              0                0
       -1.99789         0.0407976       0           0              0              0                0
       -1.99659         0.0410944       0           0              0              0                0
       -1.99529         0.0413943       0           0              0              0                0
       -1.99399         0.0416975       0           0              0              0                0
       -1.99269         0.0420041       0           0              0              0                0
       -1.99138         0.0423144       0           0              0              0                0
       -1.99008         0.0426285       0           0              0              0                0
       -1.98878         0.0429462       0           0              0              0                0
       -1.98748         0.0432676       0           0              0              0                0
       -1.98618         0.0435925       0           0              0              0                0
       -1.98488          0.043921       0           0              0              0                0
       -1.98358         0.0442528       0           0              0              0                0
       -1.98228         0.0445879       0           0              0              0                0
       -1.98098         0.0449262       0           0              0              0                0
       -1.97968         0.0452677       0           0              0              0                0
       -1.97837         0.0456123       0           0              0              0                0
       -1.97707         0.0459599       0           0              0              0                0
       -1.97577         0.0463104       0           0              0              0                0
       -1.97447         0.0466637       0           0              0              0                0
       -1.97317         0.0470198       0           0              0              0                0
       -1.97187         0.0473786       0           0              0              0                0
       -1.97057         0.0477401       0           0              0              0                0
       -1.96927         0.0481041       0           0              0              0                0
       -1.96797         0.0484705       0           0              0              0                0
       -1.96667         0.0488394       0           0              0              0                0
       -1.96536         0.0492105       0           0              0              0                0
       -1.96406          0.049584       0           0              0              0                0
       -1.96276         0.0499597       0           0              0              0                0
       -1.96146         0.0503379       0           0              0              0                0
       -1.96016         0.0507195       0           0              0              0                0
       -1.95886         0.0511052       0           0              0              0                0
       -1.95756         0.0514957       0           0              0              0                0
       -1.95626         0.0518916       0           0              0              0                0
       -1.95496         0.0522938       0           0              0              0                0
       -1.95365         0.0527029       0           0              0              0                0
       -1.95235         0.0531196       0           0              0              0                0
       -1.95105         0.0535446       0           0              0              0                0
       -1.94975         0.0539786       0           0              0              0                0
       -1.94845         0.0544222       0           0              0              0                0
       -1.94715         0.0548761       0           0              0              0                0
       -1.94585          0.055341       0           0              0              0                0
