# # nu-e elastic cross section (10^-38 cm^2/GeV) #   From Marciano et al doi.org/10.1088/0954-3899/29/11/013 #
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar #

-2.912156  7.314638e-04  1.527238e-04  1.513212e-04  3.323233e-04  1.356352e-04  1.367139e-04
-2.909855  7.322778e-04  1.527675e-04  1.513645e-04  3.325492e-04  1.356532e-04  1.367322e-04
-2.907554  7.330891e-04  1.528109e-04  1.514075e-04  3.327744e-04  1.356711e-04  1.367502e-04
-2.905253  7.338979e-04  1.528540e-04  1.514502e-04  3.329990e-04  1.356887e-04  1.367680e-04
-2.902952  7.347042e-04  1.528968e-04  1.514926e-04  3.332229e-04  1.357062e-04  1.367855e-04
-2.900651  7.355079e-04  1.529393e-04  1.515347e-04  3.334462e-04  1.357234e-04  1.368029e-04
-2.898350  7.363090e-04  1.529815e-04  1.515765e-04  3.336688e-04  1.357404e-04  1.368200e-04
-2.896049  7.371076e-04  1.530235e-04  1.516181e-04  3.338908e-04  1.357572e-04  1.368370e-04
-2.893748  7.379036e-04  1.530651e-04  1.516593e-04  3.341121e-04  1.357738e-04  1.368537e-04
-2.891447  7.386971e-04  1.531065e-04  1.517003e-04  3.343328e-04  1.357902e-04  1.368702e-04
-2.889146  7.394881e-04  1.531475e-04  1.517410e-04  3.345528e-04  1.358064e-04  1.368865e-04
-2.886845  7.402764e-04  1.531883e-04  1.517814e-04  3.347722e-04  1.358224e-04  1.369027e-04
-2.884544  7.410623e-04  1.532288e-04  1.518215e-04  3.349909e-04  1.358382e-04  1.369186e-04
-2.882243  7.418456e-04  1.532690e-04  1.518614e-04  3.352090e-04  1.358538e-04  1.369343e-04
-2.879942  7.426263e-04  1.533090e-04  1.519010e-04  3.354264e-04  1.358692e-04  1.369498e-04
-2.877640  7.434045e-04  1.533486e-04  1.519403e-04  3.356432e-04  1.358844e-04  1.369651e-04
-2.875339  7.441802e-04  1.533880e-04  1.519793e-04  3.358594e-04  1.358994e-04  1.369803e-04
-2.873038  7.449533e-04  1.534272e-04  1.520181e-04  3.360749e-04  1.359142e-04  1.369952e-04
-2.870737  7.457238e-04  1.534660e-04  1.520565e-04  3.362897e-04  1.359288e-04  1.370099e-04
-2.868436  7.464919e-04  1.535046e-04  1.520948e-04  3.365039e-04  1.359433e-04  1.370245e-04
-2.866135  7.472574e-04  1.535429e-04  1.521327e-04  3.367175e-04  1.359575e-04  1.370389e-04
-2.863834  7.480203e-04  1.535809e-04  1.521704e-04  3.369304e-04  1.359716e-04  1.370530e-04
-2.861533  7.487807e-04  1.536187e-04  1.522078e-04  3.371427e-04  1.359855e-04  1.370670e-04
-2.859232  7.495386e-04  1.536562e-04  1.522450e-04  3.373543e-04  1.359992e-04  1.370809e-04
-2.856931  7.502940e-04  1.536935e-04  1.522819e-04  3.375653e-04  1.360127e-04  1.370945e-04
-2.854630  7.510468e-04  1.537304e-04  1.523186e-04  3.377756e-04  1.360261e-04  1.371079e-04
-2.852329  7.517971e-04  1.537672e-04  1.523550e-04  3.379853e-04  1.360392e-04  1.371212e-04
-2.850028  7.525448e-04  1.538036e-04  1.523911e-04  3.381944e-04  1.360522e-04  1.371343e-04
-2.847727  7.532901e-04  1.538399e-04  1.524270e-04  3.384028e-04  1.360650e-04  1.371472e-04
-2.845426  7.540328e-04  1.538758e-04  1.524626e-04  3.386105e-04  1.360777e-04  1.371600e-04
-2.843125  7.547730e-04  1.539115e-04  1.524980e-04  3.388177e-04  1.360902e-04  1.371726e-04
-2.840824  7.555107e-04  1.539470e-04  1.525331e-04  3.390241e-04  1.361025e-04  1.371850e-04
-2.838523  7.562459e-04  1.539822e-04  1.525680e-04  3.392300e-04  1.361146e-04  1.371972e-04
-2.836222  7.569785e-04  1.540172e-04  1.526027e-04  3.394352e-04  1.361266e-04  1.372093e-04
-2.833921  7.577086e-04  1.540519e-04  1.526371e-04  3.396397e-04  1.361384e-04  1.372212e-04
-2.831620  7.584363e-04  1.540864e-04  1.526712e-04  3.398437e-04  1.361500e-04  1.372329e-04
-2.829319  7.591614e-04  1.541206e-04  1.527051e-04  3.400469e-04  1.361615e-04  1.372445e-04
-2.827018  7.598840e-04  1.541546e-04  1.527388e-04  3.402496e-04  1.361728e-04  1.372559e-04
-2.824717  7.606041e-04  1.541883e-04  1.527722e-04  3.404516e-04  1.361840e-04  1.372671e-04
-2.822416  7.613217e-04  1.542218e-04  1.528054e-04  3.406530e-04  1.361950e-04  1.372782e-04
-2.820115  7.620369e-04  1.542551e-04  1.528384e-04  3.408537e-04  1.362059e-04  1.372892e-04
-2.817814  7.627495e-04  1.542881e-04  1.528711e-04  3.410538e-04  1.362165e-04  1.372999e-04
-2.815513  7.634596e-04  1.543209e-04  1.529036e-04  3.412532e-04  1.362271e-04  1.373106e-04
-2.813212  7.641673e-04  1.543535e-04  1.529359e-04  3.414521e-04  1.362375e-04  1.373210e-04
-2.810911  7.648724e-04  1.543859e-04  1.529679e-04  3.416502e-04  1.362477e-04  1.373314e-04
-2.808610  7.655751e-04  1.544180e-04  1.529998e-04  3.418478e-04  1.362578e-04  1.373415e-04
-2.806309  7.662753e-04  1.544498e-04  1.530314e-04  3.420447e-04  1.362677e-04  1.373515e-04
-2.804008  7.669731e-04  1.544815e-04  1.530627e-04  3.422410e-04  1.362775e-04  1.373614e-04
-2.801706  7.676683e-04  1.545129e-04  1.530939e-04  3.424366e-04  1.362872e-04  1.373711e-04
-2.799405  7.683611e-04  1.545441e-04  1.531248e-04  3.426317e-04  1.362967e-04  1.373807e-04
-2.797104  7.690514e-04  1.545751e-04  1.531555e-04  3.428260e-04  1.363060e-04  1.373902e-04
-2.794803  7.697393e-04  1.546059e-04  1.531860e-04  3.430198e-04  1.363153e-04  1.373995e-04
-2.792502  7.704246e-04  1.546364e-04  1.532162e-04  3.432129e-04  1.363243e-04  1.374086e-04
-2.790201  7.711076e-04  1.546667e-04  1.532463e-04  3.434054e-04  1.363333e-04  1.374176e-04
