# Neutrino-Ge CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-3.167704   1.624999e-01   1.624999e-01   1.624999e-01   1.624999e-01   1.624999e-01   1.624999e-01
-3.165405   1.663639e-01   1.663639e-01   1.663639e-01   1.663639e-01   1.663639e-01   1.663639e-01
-3.163106   1.701331e-01   1.701331e-01   1.701331e-01   1.701331e-01   1.701331e-01   1.701331e-01
-3.160807   1.738092e-01   1.738092e-01   1.738092e-01   1.738092e-01   1.738092e-01   1.738092e-01
-3.158509   1.773939e-01   1.773939e-01   1.773939e-01   1.773939e-01   1.773939e-01   1.773939e-01
-3.156210   1.808887e-01   1.808887e-01   1.808887e-01   1.808887e-01   1.808887e-01   1.808887e-01
-3.153911   1.842952e-01   1.842952e-01   1.842952e-01   1.842952e-01   1.842952e-01   1.842952e-01
-3.151612   1.876151e-01   1.876151e-01   1.876151e-01   1.876151e-01   1.876151e-01   1.876151e-01
-3.149314   1.908498e-01   1.908498e-01   1.908498e-01   1.908498e-01   1.908498e-01   1.908498e-01
-3.147015   1.940008e-01   1.940008e-01   1.940008e-01   1.940008e-01   1.940008e-01   1.940008e-01
-3.144716   1.970697e-01   1.970697e-01   1.970697e-01   1.970697e-01   1.970697e-01   1.970697e-01
-3.142418   2.000580e-01   2.000580e-01   2.000580e-01   2.000580e-01   2.000580e-01   2.000580e-01
-3.140119   2.029670e-01   2.029670e-01   2.029670e-01   2.029670e-01   2.029670e-01   2.029670e-01
-3.137820   2.057981e-01   2.057981e-01   2.057981e-01   2.057981e-01   2.057981e-01   2.057981e-01
-3.135521   2.085529e-01   2.085529e-01   2.085529e-01   2.085529e-01   2.085529e-01   2.085529e-01
-3.133223   2.112326e-01   2.112326e-01   2.112326e-01   2.112326e-01   2.112326e-01   2.112326e-01
-3.130924   2.138386e-01   2.138386e-01   2.138386e-01   2.138386e-01   2.138386e-01   2.138386e-01
-3.128625   2.163722e-01   2.163722e-01   2.163722e-01   2.163722e-01   2.163722e-01   2.163722e-01
-3.126326   2.188347e-01   2.188347e-01   2.188347e-01   2.188347e-01   2.188347e-01   2.188347e-01
-3.124028   2.212275e-01   2.212275e-01   2.212275e-01   2.212275e-01   2.212275e-01   2.212275e-01
-3.121729   2.235517e-01   2.235517e-01   2.235517e-01   2.235517e-01   2.235517e-01   2.235517e-01
-3.119430   2.258086e-01   2.258086e-01   2.258086e-01   2.258086e-01   2.258086e-01   2.258086e-01
-3.117131   2.279995e-01   2.279995e-01   2.279995e-01   2.279995e-01   2.279995e-01   2.279995e-01
-3.114833   2.301255e-01   2.301255e-01   2.301255e-01   2.301255e-01   2.301255e-01   2.301255e-01
-3.112534   2.321879e-01   2.321879e-01   2.321879e-01   2.321879e-01   2.321879e-01   2.321879e-01
-3.110235   2.341877e-01   2.341877e-01   2.341877e-01   2.341877e-01   2.341877e-01   2.341877e-01
-3.107937   2.361261e-01   2.361261e-01   2.361261e-01   2.361261e-01   2.361261e-01   2.361261e-01
-3.105638   2.380044e-01   2.380044e-01   2.380044e-01   2.380044e-01   2.380044e-01   2.380044e-01
-3.103339   2.398234e-01   2.398234e-01   2.398234e-01   2.398234e-01   2.398234e-01   2.398234e-01
-3.101040   2.415844e-01   2.415844e-01   2.415844e-01   2.415844e-01   2.415844e-01   2.415844e-01
-3.098742   2.432885e-01   2.432885e-01   2.432885e-01   2.432885e-01   2.432885e-01   2.432885e-01
-3.096443   2.449366e-01   2.449366e-01   2.449366e-01   2.449366e-01   2.449366e-01   2.449366e-01
-3.094144   2.465298e-01   2.465298e-01   2.465298e-01   2.465298e-01   2.465298e-01   2.465298e-01
-3.091845   2.484885e-01   2.484885e-01   2.484885e-01   2.484885e-01   2.484885e-01   2.484885e-01
-3.089547   2.508866e-01   2.508866e-01   2.508866e-01   2.508866e-01   2.508866e-01   2.508866e-01
-3.087248   2.532137e-01   2.532137e-01   2.532137e-01   2.532137e-01   2.532137e-01   2.532137e-01
-3.084949   2.565756e-01   2.565756e-01   2.565756e-01   2.565756e-01   2.565756e-01   2.565756e-01
-3.082651   2.603305e-01   2.603305e-01   2.603305e-01   2.603305e-01   2.603305e-01   2.603305e-01
-3.080352   2.646051e-01   2.646051e-01   2.646051e-01   2.646051e-01   2.646051e-01   2.646051e-01
-3.078053   2.704433e-01   2.704433e-01   2.704433e-01   2.704433e-01   2.704433e-01   2.704433e-01
-3.075754   2.761367e-01   2.761367e-01   2.761367e-01   2.761367e-01   2.761367e-01   2.761367e-01
-3.073456   2.820210e-01   2.820210e-01   2.820210e-01   2.820210e-01   2.820210e-01   2.820210e-01
-3.071157   2.879177e-01   2.879177e-01   2.879177e-01   2.879177e-01   2.879177e-01   2.879177e-01
-3.068858   2.936670e-01   2.936670e-01   2.936670e-01   2.936670e-01   2.936670e-01   2.936670e-01
-3.066559   2.992713e-01   2.992713e-01   2.992713e-01   2.992713e-01   2.992713e-01   2.992713e-01
-3.064261   3.047334e-01   3.047334e-01   3.047334e-01   3.047334e-01   3.047334e-01   3.047334e-01
-3.061962   3.100556e-01   3.100556e-01   3.100556e-01   3.100556e-01   3.100556e-01   3.100556e-01
-3.059663   3.152406e-01   3.152406e-01   3.152406e-01   3.152406e-01   3.152406e-01   3.152406e-01
-3.057364   3.202908e-01   3.202908e-01   3.202908e-01   3.202908e-01   3.202908e-01   3.202908e-01
-3.055066   3.252085e-01   3.252085e-01   3.252085e-01   3.252085e-01   3.252085e-01   3.252085e-01
-3.052767   3.299962e-01   3.299962e-01   3.299962e-01   3.299962e-01   3.299962e-01   3.299962e-01
-3.050468   3.346561e-01   3.346561e-01   3.346561e-01   3.346561e-01   3.346561e-01   3.346561e-01
-3.048170   3.391905e-01   3.391905e-01   3.391905e-01   3.391905e-01   3.391905e-01   3.391905e-01
-3.045871   3.436018e-01   3.436018e-01   3.436018e-01   3.436018e-01   3.436018e-01   3.436018e-01
-3.043572   3.478921e-01   3.478921e-01   3.478921e-01   3.478921e-01   3.478921e-01   3.478921e-01
-3.041273   3.520635e-01   3.520635e-01   3.520635e-01   3.520635e-01   3.520635e-01   3.520635e-01
-3.038975   3.561183e-01   3.561183e-01   3.561183e-01   3.561183e-01   3.561183e-01   3.561183e-01
-3.036676   3.600585e-01   3.600585e-01   3.600585e-01   3.600585e-01   3.600585e-01   3.600585e-01
-3.034377   3.638863e-01   3.638863e-01   3.638863e-01   3.638863e-01   3.638863e-01   3.638863e-01
-3.032078   3.676035e-01   3.676035e-01   3.676035e-01   3.676035e-01   3.676035e-01   3.676035e-01
-3.029780   3.712124e-01   3.712124e-01   3.712124e-01   3.712124e-01   3.712124e-01   3.712124e-01
-3.027481   3.747147e-01   3.747147e-01   3.747147e-01   3.747147e-01   3.747147e-01   3.747147e-01
-3.025182   3.781126e-01   3.781126e-01   3.781126e-01   3.781126e-01   3.781126e-01   3.781126e-01
-3.022884   3.814078e-01   3.814078e-01   3.814078e-01   3.814078e-01   3.814078e-01   3.814078e-01
-3.020585   3.846022e-01   3.846022e-01   3.846022e-01   3.846022e-01   3.846022e-01   3.846022e-01
-3.018286   3.876977e-01   3.876977e-01   3.876977e-01   3.876977e-01   3.876977e-01   3.876977e-01
-3.015987   3.906962e-01   3.906962e-01   3.906962e-01   3.906962e-01   3.906962e-01   3.906962e-01
-3.013689   3.935993e-01   3.935993e-01   3.935993e-01   3.935993e-01   3.935993e-01   3.935993e-01
-3.011390   3.964089e-01   3.964089e-01   3.964089e-01   3.964089e-01   3.964089e-01   3.964089e-01
-3.009091   3.991267e-01   3.991267e-01   3.991267e-01   3.991267e-01   3.991267e-01   3.991267e-01
-3.006792   4.017543e-01   4.017543e-01   4.017543e-01   4.017543e-01   4.017543e-01   4.017543e-01
-3.004494   4.044077e-01   4.044077e-01   4.044077e-01   4.044077e-01   4.044077e-01   4.044077e-01
-3.002195   4.076090e-01   4.076090e-01   4.076090e-01   4.076090e-01   4.076090e-01   4.076090e-01
-2.999896   4.107093e-01   4.107093e-01   4.107093e-01   4.107093e-01   4.107093e-01   4.107093e-01
-2.997597   4.142701e-01   4.142701e-01   4.142701e-01   4.142701e-01   4.142701e-01   4.142701e-01
-2.995299   4.183564e-01   4.183564e-01   4.183564e-01   4.183564e-01   4.183564e-01   4.183564e-01
-2.993000   4.226024e-01   4.226024e-01   4.226024e-01   4.226024e-01   4.226024e-01   4.226024e-01
-2.990701   4.282357e-01   4.282357e-01   4.282357e-01   4.282357e-01   4.282357e-01   4.282357e-01
-2.988403   4.339003e-01   4.339003e-01   4.339003e-01   4.339003e-01   4.339003e-01   4.339003e-01
-2.986104   4.395606e-01   4.395606e-01   4.395606e-01   4.395606e-01   4.395606e-01   4.395606e-01
-2.983805   4.453170e-01   4.453170e-01   4.453170e-01   4.453170e-01   4.453170e-01   4.453170e-01
-2.981506   4.509158e-01   4.509158e-01   4.509158e-01   4.509158e-01   4.509158e-01   4.509158e-01
-2.979208   4.563598e-01   4.563598e-01   4.563598e-01   4.563598e-01   4.563598e-01   4.563598e-01
-2.976909   4.616518e-01   4.616518e-01   4.616518e-01   4.616518e-01   4.616518e-01   4.616518e-01
-2.974610   4.667946e-01   4.667946e-01   4.667946e-01   4.667946e-01   4.667946e-01   4.667946e-01
-2.972311   4.717908e-01   4.717908e-01   4.717908e-01   4.717908e-01   4.717908e-01   4.717908e-01
-2.970013   4.766430e-01   4.766430e-01   4.766430e-01   4.766430e-01   4.766430e-01   4.766430e-01
-2.967714   4.813540e-01   4.813540e-01   4.813540e-01   4.813540e-01   4.813540e-01   4.813540e-01
-2.965415   4.859263e-01   4.859263e-01   4.859263e-01   4.859263e-01   4.859263e-01   4.859263e-01
-2.963117   4.903623e-01   4.903623e-01   4.903623e-01   4.903623e-01   4.903623e-01   4.903623e-01
-2.960818   4.946647e-01   4.946647e-01   4.946647e-01   4.946647e-01   4.946647e-01   4.946647e-01
-2.958519   4.988358e-01   4.988358e-01   4.988358e-01   4.988358e-01   4.988358e-01   4.988358e-01
-2.956220   5.028780e-01   5.028780e-01   5.028780e-01   5.028780e-01   5.028780e-01   5.028780e-01
-2.953922   5.067937e-01   5.067937e-01   5.067937e-01   5.067937e-01   5.067937e-01   5.067937e-01
-2.951623   5.105852e-01   5.105852e-01   5.105852e-01   5.105852e-01   5.105852e-01   5.105852e-01
-2.949324   5.142549e-01   5.142549e-01   5.142549e-01   5.142549e-01   5.142549e-01   5.142549e-01
-2.947025   5.178049e-01   5.178049e-01   5.178049e-01   5.178049e-01   5.178049e-01   5.178049e-01
-2.944727   5.212374e-01   5.212374e-01   5.212374e-01   5.212374e-01   5.212374e-01   5.212374e-01
-2.942428   5.245547e-01   5.245547e-01   5.245547e-01   5.245547e-01   5.245547e-01   5.245547e-01
-2.940129   5.283930e-01   5.283930e-01   5.283930e-01   5.283930e-01   5.283930e-01   5.283930e-01
-2.937830   5.321232e-01   5.321232e-01   5.321232e-01   5.321232e-01   5.321232e-01   5.321232e-01
-2.935532   5.360424e-01   5.360424e-01   5.360424e-01   5.360424e-01   5.360424e-01   5.360424e-01
-2.933233   5.405055e-01   5.405055e-01   5.405055e-01   5.405055e-01   5.405055e-01   5.405055e-01
-2.930934   5.451240e-01   5.451240e-01   5.451240e-01   5.451240e-01   5.451240e-01   5.451240e-01
-2.928636   5.506525e-01   5.506525e-01   5.506525e-01   5.506525e-01   5.506525e-01   5.506525e-01
-2.926337   5.564361e-01   5.564361e-01   5.564361e-01   5.564361e-01   5.564361e-01   5.564361e-01
-2.924038   5.621212e-01   5.621212e-01   5.621212e-01   5.621212e-01   5.621212e-01   5.621212e-01
-2.921739   5.679194e-01   5.679194e-01   5.679194e-01   5.679194e-01   5.679194e-01   5.679194e-01
-2.919441   5.735489e-01   5.735489e-01   5.735489e-01   5.735489e-01   5.735489e-01   5.735489e-01
-2.917142   5.790128e-01   5.790128e-01   5.790128e-01   5.790128e-01   5.790128e-01   5.790128e-01
-2.914843   5.843140e-01   5.843140e-01   5.843140e-01   5.843140e-01   5.843140e-01   5.843140e-01
-2.912544   5.894556e-01   5.894556e-01   5.894556e-01   5.894556e-01   5.894556e-01   5.894556e-01
-2.910246   5.944404e-01   5.944404e-01   5.944404e-01   5.944404e-01   5.944404e-01   5.944404e-01
-2.907947   5.992714e-01   5.992714e-01   5.992714e-01   5.992714e-01   5.992714e-01   5.992714e-01
-2.905648   6.039514e-01   6.039514e-01   6.039514e-01   6.039514e-01   6.039514e-01   6.039514e-01
-2.903349   6.084830e-01   6.084830e-01   6.084830e-01   6.084830e-01   6.084830e-01   6.084830e-01
-2.901051   6.128692e-01   6.128692e-01   6.128692e-01   6.128692e-01   6.128692e-01   6.128692e-01
-2.898752   6.171125e-01   6.171125e-01   6.171125e-01   6.171125e-01   6.171125e-01   6.171125e-01
-2.896453   6.212155e-01   6.212155e-01   6.212155e-01   6.212155e-01   6.212155e-01   6.212155e-01
-2.894155   6.251810e-01   6.251810e-01   6.251810e-01   6.251810e-01   6.251810e-01   6.251810e-01
-2.891856   6.295325e-01   6.295325e-01   6.295325e-01   6.295325e-01   6.295325e-01   6.295325e-01
-2.889557   6.338009e-01   6.338009e-01   6.338009e-01   6.338009e-01   6.338009e-01   6.338009e-01
-2.887258   6.381355e-01   6.381355e-01   6.381355e-01   6.381355e-01   6.381355e-01   6.381355e-01
-2.884960   6.429958e-01   6.429958e-01   6.429958e-01   6.429958e-01   6.429958e-01   6.429958e-01
-2.882661   6.479428e-01   6.479428e-01   6.479428e-01   6.479428e-01   6.479428e-01   6.479428e-01
-2.880362   6.535898e-01   6.535898e-01   6.535898e-01   6.535898e-01   6.535898e-01   6.535898e-01
-2.878063   6.595407e-01   6.595407e-01   6.595407e-01   6.595407e-01   6.595407e-01   6.595407e-01
-2.875765   6.653487e-01   6.653487e-01   6.653487e-01   6.653487e-01   6.653487e-01   6.653487e-01
-2.873466   6.712540e-01   6.712540e-01   6.712540e-01   6.712540e-01   6.712540e-01   6.712540e-01
-2.871167   6.769798e-01   6.769798e-01   6.769798e-01   6.769798e-01   6.769798e-01   6.769798e-01
-2.868869   6.825293e-01   6.825293e-01   6.825293e-01   6.825293e-01   6.825293e-01   6.825293e-01
-2.866570   6.879058e-01   6.879058e-01   6.879058e-01   6.879058e-01   6.879058e-01   6.879058e-01
-2.864271   6.931124e-01   6.931124e-01   6.931124e-01   6.931124e-01   6.931124e-01   6.931124e-01
-2.861972   6.981523e-01   6.981523e-01   6.981523e-01   6.981523e-01   6.981523e-01   6.981523e-01
-2.859674   7.030286e-01   7.030286e-01   7.030286e-01   7.030286e-01   7.030286e-01   7.030286e-01
-2.857375   7.077442e-01   7.077442e-01   7.077442e-01   7.077442e-01   7.077442e-01   7.077442e-01
-2.855076   7.123022e-01   7.123022e-01   7.123022e-01   7.123022e-01   7.123022e-01   7.123022e-01
-2.852777   7.170634e-01   7.170634e-01   7.170634e-01   7.170634e-01   7.170634e-01   7.170634e-01
-2.850479   7.218380e-01   7.218380e-01   7.218380e-01   7.218380e-01   7.218380e-01   7.218380e-01
-2.848180   7.264623e-01   7.264623e-01   7.264623e-01   7.264623e-01   7.264623e-01   7.264623e-01
-2.845881   7.317207e-01   7.317207e-01   7.317207e-01   7.317207e-01   7.317207e-01   7.317207e-01
-2.843582   7.369757e-01   7.369757e-01   7.369757e-01   7.369757e-01   7.369757e-01   7.369757e-01
-2.841284   7.426277e-01   7.426277e-01   7.426277e-01   7.426277e-01   7.426277e-01   7.426277e-01
-2.838985   7.488016e-01   7.488016e-01   7.488016e-01   7.488016e-01   7.488016e-01   7.488016e-01
-2.836686   7.547839e-01   7.547839e-01   7.547839e-01   7.547839e-01   7.547839e-01   7.547839e-01
-2.834388   7.608320e-01   7.608320e-01   7.608320e-01   7.608320e-01   7.608320e-01   7.608320e-01
-2.832089   7.667200e-01   7.667200e-01   7.667200e-01   7.667200e-01   7.667200e-01   7.667200e-01
-2.829790   7.724209e-01   7.724209e-01   7.724209e-01   7.724209e-01   7.724209e-01   7.724209e-01
-2.827491   7.779381e-01   7.779381e-01   7.779381e-01   7.779381e-01   7.779381e-01   7.779381e-01
-2.825193   7.832750e-01   7.832750e-01   7.832750e-01   7.832750e-01   7.832750e-01   7.832750e-01
-2.822894   7.884350e-01   7.884350e-01   7.884350e-01   7.884350e-01   7.884350e-01   7.884350e-01
-2.820595   7.934758e-01   7.934758e-01   7.934758e-01   7.934758e-01   7.934758e-01   7.934758e-01
-2.818296   7.987817e-01   7.987817e-01   7.987817e-01   7.987817e-01   7.987817e-01   7.987817e-01
-2.815998   8.039099e-01   8.039099e-01   8.039099e-01   8.039099e-01   8.039099e-01   8.039099e-01
-2.813699   8.091996e-01   8.091996e-01   8.091996e-01   8.091996e-01   8.091996e-01   8.091996e-01
-2.811400   8.147469e-01   8.147469e-01   8.147469e-01   8.147469e-01   8.147469e-01   8.147469e-01
-2.809102   8.203024e-01   8.203024e-01   8.203024e-01   8.203024e-01   8.203024e-01   8.203024e-01
-2.806803   8.266166e-01   8.266166e-01   8.266166e-01   8.266166e-01   8.266166e-01   8.266166e-01
-2.804504   8.328952e-01   8.328952e-01   8.328952e-01   8.328952e-01   8.328952e-01   8.328952e-01
-2.802205   8.390607e-01   8.390607e-01   8.390607e-01   8.390607e-01   8.390607e-01   8.390607e-01
-2.799907   8.452022e-01   8.452022e-01   8.452022e-01   8.452022e-01   8.452022e-01   8.452022e-01
-2.797608   8.511447e-01   8.511447e-01   8.511447e-01   8.511447e-01   8.511447e-01   8.511447e-01
-2.795309   8.568919e-01   8.568919e-01   8.568919e-01   8.568919e-01   8.568919e-01   8.568919e-01
-2.793010   8.624475e-01   8.624475e-01   8.624475e-01   8.624475e-01   8.624475e-01   8.624475e-01
-2.790712   8.680438e-01   8.680438e-01   8.680438e-01   8.680438e-01   8.680438e-01   8.680438e-01
-2.788413   8.736811e-01   8.736811e-01   8.736811e-01   8.736811e-01   8.736811e-01   8.736811e-01
-2.786114   8.791276e-01   8.791276e-01   8.791276e-01   8.791276e-01   8.791276e-01   8.791276e-01
-2.783815   8.849674e-01   8.849674e-01   8.849674e-01   8.849674e-01   8.849674e-01   8.849674e-01
-2.781517   8.908326e-01   8.908326e-01   8.908326e-01   8.908326e-01   8.908326e-01   8.908326e-01
-2.779218   8.968458e-01   8.968458e-01   8.968458e-01   8.968458e-01   8.968458e-01   8.968458e-01
-2.776919   9.034494e-01   9.034494e-01   9.034494e-01   9.034494e-01   9.034494e-01   9.034494e-01
-2.774621   9.098395e-01   9.098395e-01   9.098395e-01   9.098395e-01   9.098395e-01   9.098395e-01
-2.772322   9.161968e-01   9.161968e-01   9.161968e-01   9.161968e-01   9.161968e-01   9.161968e-01
-2.770023   9.224135e-01   9.224135e-01   9.224135e-01   9.224135e-01   9.224135e-01   9.224135e-01
-2.767724   9.284232e-01   9.284232e-01   9.284232e-01   9.284232e-01   9.284232e-01   9.284232e-01
-2.765426   9.343908e-01   9.343908e-01   9.343908e-01   9.343908e-01   9.343908e-01   9.343908e-01
-2.763127   9.404275e-01   9.404275e-01   9.404275e-01   9.404275e-01   9.404275e-01   9.404275e-01
-2.760828   9.462596e-01   9.462596e-01   9.462596e-01   9.462596e-01   9.462596e-01   9.462596e-01
-2.758529   9.523558e-01   9.523558e-01   9.523558e-01   9.523558e-01   9.523558e-01   9.523558e-01
-2.756231   9.585109e-01   9.585109e-01   9.585109e-01   9.585109e-01   9.585109e-01   9.585109e-01
-2.753932   9.646829e-01   9.646829e-01   9.646829e-01   9.646829e-01   9.646829e-01   9.646829e-01
-2.751633   9.715152e-01   9.715152e-01   9.715152e-01   9.715152e-01   9.715152e-01   9.715152e-01
-2.749334   9.781236e-01   9.781236e-01   9.781236e-01   9.781236e-01   9.781236e-01   9.781236e-01
-2.747036   9.846495e-01   9.846495e-01   9.846495e-01   9.846495e-01   9.846495e-01   9.846495e-01
-2.744737   9.910509e-01   9.910509e-01   9.910509e-01   9.910509e-01   9.910509e-01   9.910509e-01
-2.742438   9.974077e-01   9.974077e-01   9.974077e-01   9.974077e-01   9.974077e-01   9.974077e-01
-2.740140   1.003787e+00   1.003787e+00   1.003787e+00   1.003787e+00   1.003787e+00   1.003787e+00
-2.737841   1.009949e+00   1.009949e+00   1.009949e+00   1.009949e+00   1.009949e+00   1.009949e+00
-2.735542   1.016368e+00   1.016368e+00   1.016368e+00   1.016368e+00   1.016368e+00   1.016368e+00
-2.733243   1.022800e+00   1.022800e+00   1.022800e+00   1.022800e+00   1.022800e+00   1.022800e+00
-2.730945   1.029261e+00   1.029261e+00   1.029261e+00   1.029261e+00   1.029261e+00   1.029261e+00
-2.728646   1.036282e+00   1.036282e+00   1.036282e+00   1.036282e+00   1.036282e+00   1.036282e+00
-2.726347   1.043069e+00   1.043069e+00   1.043069e+00   1.043069e+00   1.043069e+00   1.043069e+00
-2.724048   1.049769e+00   1.049769e+00   1.049769e+00   1.049769e+00   1.049769e+00   1.049769e+00
-2.721750   1.056482e+00   1.056482e+00   1.056482e+00   1.056482e+00   1.056482e+00   1.056482e+00
-2.719451   1.063195e+00   1.063195e+00   1.063195e+00   1.063195e+00   1.063195e+00   1.063195e+00
-2.717152   1.069679e+00   1.069679e+00   1.069679e+00   1.069679e+00   1.069679e+00   1.069679e+00
-2.714854   1.076385e+00   1.076385e+00   1.076385e+00   1.076385e+00   1.076385e+00   1.076385e+00
