# Neutrino-Xe CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-2.976909   1.172493e+00   1.172493e+00   1.172493e+00   1.172493e+00   1.172493e+00   1.172493e+00
-2.974610   1.181379e+00   1.181379e+00   1.181379e+00   1.181379e+00   1.181379e+00   1.181379e+00
-2.972311   1.189980e+00   1.189980e+00   1.189980e+00   1.189980e+00   1.189980e+00   1.189980e+00
-2.970013   1.198301e+00   1.198301e+00   1.198301e+00   1.198301e+00   1.198301e+00   1.198301e+00
-2.967714   1.206357e+00   1.206357e+00   1.206357e+00   1.206357e+00   1.206357e+00   1.206357e+00
-2.965415   1.214156e+00   1.214156e+00   1.214156e+00   1.214156e+00   1.214156e+00   1.214156e+00
-2.963117   1.221706e+00   1.221706e+00   1.221706e+00   1.221706e+00   1.221706e+00   1.221706e+00
-2.960818   1.229196e+00   1.229196e+00   1.229196e+00   1.229196e+00   1.229196e+00   1.229196e+00
-2.958519   1.240815e+00   1.240815e+00   1.240815e+00   1.240815e+00   1.240815e+00   1.240815e+00
-2.956220   1.256604e+00   1.256604e+00   1.256604e+00   1.256604e+00   1.256604e+00   1.256604e+00
-2.953922   1.279513e+00   1.279513e+00   1.279513e+00   1.279513e+00   1.279513e+00   1.279513e+00
-2.951623   1.305883e+00   1.305883e+00   1.305883e+00   1.305883e+00   1.305883e+00   1.305883e+00
-2.949324   1.334240e+00   1.334240e+00   1.334240e+00   1.334240e+00   1.334240e+00   1.334240e+00
-2.947025   1.363669e+00   1.363669e+00   1.363669e+00   1.363669e+00   1.363669e+00   1.363669e+00
-2.944727   1.393240e+00   1.393240e+00   1.393240e+00   1.393240e+00   1.393240e+00   1.393240e+00
-2.942428   1.422075e+00   1.422075e+00   1.422075e+00   1.422075e+00   1.422075e+00   1.422075e+00
-2.940129   1.450187e+00   1.450187e+00   1.450187e+00   1.450187e+00   1.450187e+00   1.450187e+00
-2.937830   1.477591e+00   1.477591e+00   1.477591e+00   1.477591e+00   1.477591e+00   1.477591e+00
-2.935532   1.504297e+00   1.504297e+00   1.504297e+00   1.504297e+00   1.504297e+00   1.504297e+00
-2.933233   1.530318e+00   1.530318e+00   1.530318e+00   1.530318e+00   1.530318e+00   1.530318e+00
-2.930934   1.555668e+00   1.555668e+00   1.555668e+00   1.555668e+00   1.555668e+00   1.555668e+00
-2.928636   1.580356e+00   1.580356e+00   1.580356e+00   1.580356e+00   1.580356e+00   1.580356e+00
-2.926337   1.604397e+00   1.604397e+00   1.604397e+00   1.604397e+00   1.604397e+00   1.604397e+00
-2.924038   1.627800e+00   1.627800e+00   1.627800e+00   1.627800e+00   1.627800e+00   1.627800e+00
-2.921739   1.650577e+00   1.650577e+00   1.650577e+00   1.650577e+00   1.650577e+00   1.650577e+00
-2.919441   1.672740e+00   1.672740e+00   1.672740e+00   1.672740e+00   1.672740e+00   1.672740e+00
-2.917142   1.694300e+00   1.694300e+00   1.694300e+00   1.694300e+00   1.694300e+00   1.694300e+00
-2.914843   1.715267e+00   1.715267e+00   1.715267e+00   1.715267e+00   1.715267e+00   1.715267e+00
-2.912544   1.735652e+00   1.735652e+00   1.735652e+00   1.735652e+00   1.735652e+00   1.735652e+00
-2.910246   1.755466e+00   1.755466e+00   1.755466e+00   1.755466e+00   1.755466e+00   1.755466e+00
-2.907947   1.774718e+00   1.774718e+00   1.774718e+00   1.774718e+00   1.774718e+00   1.774718e+00
-2.905648   1.793420e+00   1.793420e+00   1.793420e+00   1.793420e+00   1.793420e+00   1.793420e+00
-2.903349   1.811581e+00   1.811581e+00   1.811581e+00   1.811581e+00   1.811581e+00   1.811581e+00
-2.901051   1.829210e+00   1.829210e+00   1.829210e+00   1.829210e+00   1.829210e+00   1.829210e+00
-2.898752   1.846319e+00   1.846319e+00   1.846319e+00   1.846319e+00   1.846319e+00   1.846319e+00
-2.896453   1.862915e+00   1.862915e+00   1.862915e+00   1.862915e+00   1.862915e+00   1.862915e+00
-2.894155   1.879008e+00   1.879008e+00   1.879008e+00   1.879008e+00   1.879008e+00   1.879008e+00
-2.891856   1.894609e+00   1.894609e+00   1.894609e+00   1.894609e+00   1.894609e+00   1.894609e+00
-2.889557   1.909725e+00   1.909725e+00   1.909725e+00   1.909725e+00   1.909725e+00   1.909725e+00
-2.887258   1.924365e+00   1.924365e+00   1.924365e+00   1.924365e+00   1.924365e+00   1.924365e+00
-2.884960   1.938538e+00   1.938538e+00   1.938538e+00   1.938538e+00   1.938538e+00   1.938538e+00
-2.882661   1.952254e+00   1.952254e+00   1.952254e+00   1.952254e+00   1.952254e+00   1.952254e+00
-2.880362   1.965522e+00   1.965522e+00   1.965522e+00   1.965522e+00   1.965522e+00   1.965522e+00
-2.878063   1.978362e+00   1.978362e+00   1.978362e+00   1.978362e+00   1.978362e+00   1.978362e+00
-2.875765   1.990778e+00   1.990778e+00   1.990778e+00   1.990778e+00   1.990778e+00   1.990778e+00
-2.873466   2.002824e+00   2.002824e+00   2.002824e+00   2.002824e+00   2.002824e+00   2.002824e+00
-2.871167   2.016572e+00   2.016572e+00   2.016572e+00   2.016572e+00   2.016572e+00   2.016572e+00
-2.868869   2.033785e+00   2.033785e+00   2.033785e+00   2.033785e+00   2.033785e+00   2.033785e+00
-2.866570   2.055936e+00   2.055936e+00   2.055936e+00   2.055936e+00   2.055936e+00   2.055936e+00
-2.864271   2.082549e+00   2.082549e+00   2.082549e+00   2.082549e+00   2.082549e+00   2.082549e+00
-2.861972   2.110340e+00   2.110340e+00   2.110340e+00   2.110340e+00   2.110340e+00   2.110340e+00
-2.859674   2.138656e+00   2.138656e+00   2.138656e+00   2.138656e+00   2.138656e+00   2.138656e+00
-2.857375   2.167566e+00   2.167566e+00   2.167566e+00   2.167566e+00   2.167566e+00   2.167566e+00
-2.855076   2.195689e+00   2.195689e+00   2.195689e+00   2.195689e+00   2.195689e+00   2.195689e+00
-2.852777   2.223041e+00   2.223041e+00   2.223041e+00   2.223041e+00   2.223041e+00   2.223041e+00
-2.850479   2.249635e+00   2.249635e+00   2.249635e+00   2.249635e+00   2.249635e+00   2.249635e+00
-2.848180   2.275484e+00   2.275484e+00   2.275484e+00   2.275484e+00   2.275484e+00   2.275484e+00
-2.845881   2.300603e+00   2.300603e+00   2.300603e+00   2.300603e+00   2.300603e+00   2.300603e+00
-2.843582   2.325004e+00   2.325004e+00   2.325004e+00   2.325004e+00   2.325004e+00   2.325004e+00
-2.841284   2.348701e+00   2.348701e+00   2.348701e+00   2.348701e+00   2.348701e+00   2.348701e+00
-2.838985   2.371706e+00   2.371706e+00   2.371706e+00   2.371706e+00   2.371706e+00   2.371706e+00
-2.836686   2.394031e+00   2.394031e+00   2.394031e+00   2.394031e+00   2.394031e+00   2.394031e+00
-2.834388   2.415690e+00   2.415690e+00   2.415690e+00   2.415690e+00   2.415690e+00   2.415690e+00
-2.832089   2.436695e+00   2.436695e+00   2.436695e+00   2.436695e+00   2.436695e+00   2.436695e+00
-2.829790   2.457056e+00   2.457056e+00   2.457056e+00   2.457056e+00   2.457056e+00   2.457056e+00
-2.827491   2.476787e+00   2.476787e+00   2.476787e+00   2.476787e+00   2.476787e+00   2.476787e+00
-2.825193   2.495898e+00   2.495898e+00   2.495898e+00   2.495898e+00   2.495898e+00   2.495898e+00
-2.822894   2.514402e+00   2.514402e+00   2.514402e+00   2.514402e+00   2.514402e+00   2.514402e+00
-2.820595   2.532309e+00   2.532309e+00   2.532309e+00   2.532309e+00   2.532309e+00   2.532309e+00
-2.818296   2.549629e+00   2.549629e+00   2.549629e+00   2.549629e+00   2.549629e+00   2.549629e+00
-2.815998   2.566388e+00   2.566388e+00   2.566388e+00   2.566388e+00   2.566388e+00   2.566388e+00
-2.813699   2.582589e+00   2.582589e+00   2.582589e+00   2.582589e+00   2.582589e+00   2.582589e+00
-2.811400   2.598244e+00   2.598244e+00   2.598244e+00   2.598244e+00   2.598244e+00   2.598244e+00
-2.809102   2.614425e+00   2.614425e+00   2.614425e+00   2.614425e+00   2.614425e+00   2.614425e+00
-2.806803   2.634124e+00   2.634124e+00   2.634124e+00   2.634124e+00   2.634124e+00   2.634124e+00
-2.804504   2.656522e+00   2.656522e+00   2.656522e+00   2.656522e+00   2.656522e+00   2.656522e+00
-2.802205   2.684128e+00   2.684128e+00   2.684128e+00   2.684128e+00   2.684128e+00   2.684128e+00
-2.799907   2.712259e+00   2.712259e+00   2.712259e+00   2.712259e+00   2.712259e+00   2.712259e+00
-2.797608   2.740719e+00   2.740719e+00   2.740719e+00   2.740719e+00   2.740719e+00   2.740719e+00
-2.795309   2.769865e+00   2.769865e+00   2.769865e+00   2.769865e+00   2.769865e+00   2.769865e+00
-2.793010   2.798170e+00   2.798170e+00   2.798170e+00   2.798170e+00   2.798170e+00   2.798170e+00
-2.790712   2.825649e+00   2.825649e+00   2.825649e+00   2.825649e+00   2.825649e+00   2.825649e+00
-2.788413   2.852318e+00   2.852318e+00   2.852318e+00   2.852318e+00   2.852318e+00   2.852318e+00
-2.786114   2.878191e+00   2.878191e+00   2.878191e+00   2.878191e+00   2.878191e+00   2.878191e+00
-2.783815   2.903282e+00   2.903282e+00   2.903282e+00   2.903282e+00   2.903282e+00   2.903282e+00
-2.781517   2.927607e+00   2.927607e+00   2.927607e+00   2.927607e+00   2.927607e+00   2.927607e+00
-2.779218   2.951178e+00   2.951178e+00   2.951178e+00   2.951178e+00   2.951178e+00   2.951178e+00
-2.776919   2.974010e+00   2.974010e+00   2.974010e+00   2.974010e+00   2.974010e+00   2.974010e+00
-2.774621   2.996116e+00   2.996116e+00   2.996116e+00   2.996116e+00   2.996116e+00   2.996116e+00
-2.772322   3.017511e+00   3.017511e+00   3.017511e+00   3.017511e+00   3.017511e+00   3.017511e+00
-2.770023   3.038206e+00   3.038206e+00   3.038206e+00   3.038206e+00   3.038206e+00   3.038206e+00
-2.767724   3.058225e+00   3.058225e+00   3.058225e+00   3.058225e+00   3.058225e+00   3.058225e+00
-2.765426   3.077576e+00   3.077576e+00   3.077576e+00   3.077576e+00   3.077576e+00   3.077576e+00
-2.763127   3.096274e+00   3.096274e+00   3.096274e+00   3.096274e+00   3.096274e+00   3.096274e+00
-2.760828   3.114936e+00   3.114936e+00   3.114936e+00   3.114936e+00   3.114936e+00   3.114936e+00
-2.758529   3.136882e+00   3.136882e+00   3.136882e+00   3.136882e+00   3.136882e+00   3.136882e+00
-2.756231   3.160863e+00   3.160863e+00   3.160863e+00   3.160863e+00   3.160863e+00   3.160863e+00
-2.753932   3.189269e+00   3.189269e+00   3.189269e+00   3.189269e+00   3.189269e+00   3.189269e+00
-2.751633   3.218206e+00   3.218206e+00   3.218206e+00   3.218206e+00   3.218206e+00   3.218206e+00
-2.749334   3.247304e+00   3.247304e+00   3.247304e+00   3.247304e+00   3.247304e+00   3.247304e+00
-2.747036   3.277006e+00   3.277006e+00   3.277006e+00   3.277006e+00   3.277006e+00   3.277006e+00
-2.744737   3.305814e+00   3.305814e+00   3.305814e+00   3.305814e+00   3.305814e+00   3.305814e+00
-2.742438   3.333742e+00   3.333742e+00   3.333742e+00   3.333742e+00   3.333742e+00   3.333742e+00
-2.740140   3.360809e+00   3.360809e+00   3.360809e+00   3.360809e+00   3.360809e+00   3.360809e+00
-2.737841   3.387029e+00   3.387029e+00   3.387029e+00   3.387029e+00   3.387029e+00   3.387029e+00
-2.735542   3.412418e+00   3.412418e+00   3.412418e+00   3.412418e+00   3.412418e+00   3.412418e+00
-2.733243   3.436991e+00   3.436991e+00   3.436991e+00   3.436991e+00   3.436991e+00   3.436991e+00
-2.730945   3.460764e+00   3.460764e+00   3.460764e+00   3.460764e+00   3.460764e+00   3.460764e+00
-2.728646   3.483758e+00   3.483758e+00   3.483758e+00   3.483758e+00   3.483758e+00   3.483758e+00
-2.726347   3.505985e+00   3.505985e+00   3.505985e+00   3.505985e+00   3.505985e+00   3.505985e+00
-2.724048   3.527466e+00   3.527466e+00   3.527466e+00   3.527466e+00   3.527466e+00   3.527466e+00
-2.721750   3.548372e+00   3.548372e+00   3.548372e+00   3.548372e+00   3.548372e+00   3.548372e+00
-2.719451   3.571910e+00   3.571910e+00   3.571910e+00   3.571910e+00   3.571910e+00   3.571910e+00
-2.717152   3.597086e+00   3.597086e+00   3.597086e+00   3.597086e+00   3.597086e+00   3.597086e+00
-2.714854   3.625958e+00   3.625958e+00   3.625958e+00   3.625958e+00   3.625958e+00   3.625958e+00
