# Neutrino-Ar CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-3.018286   1.364129e-01   1.364129e-01   1.364129e-01   1.364129e-01   1.364129e-01   1.364129e-01
-3.015987   1.371608e-01   1.371608e-01   1.371608e-01   1.371608e-01   1.371608e-01   1.371608e-01
-3.013689   1.384208e-01   1.384208e-01   1.384208e-01   1.384208e-01   1.384208e-01   1.384208e-01
-3.011390   1.398206e-01   1.398206e-01   1.398206e-01   1.398206e-01   1.398206e-01   1.398206e-01
-3.009091   1.411794e-01   1.411794e-01   1.411794e-01   1.411794e-01   1.411794e-01   1.411794e-01
-3.006792   1.424980e-01   1.424980e-01   1.424980e-01   1.424980e-01   1.424980e-01   1.424980e-01
-3.004494   1.437772e-01   1.437772e-01   1.437772e-01   1.437772e-01   1.437772e-01   1.437772e-01
-3.002195   1.450175e-01   1.450175e-01   1.450175e-01   1.450175e-01   1.450175e-01   1.450175e-01
-2.999896   1.462199e-01   1.462199e-01   1.462199e-01   1.462199e-01   1.462199e-01   1.462199e-01
-2.997597   1.473855e-01   1.473855e-01   1.473855e-01   1.473855e-01   1.473855e-01   1.473855e-01
-2.995299   1.485152e-01   1.485152e-01   1.485152e-01   1.485152e-01   1.485152e-01   1.485152e-01
-2.993000   1.496088e-01   1.496088e-01   1.496088e-01   1.496088e-01   1.496088e-01   1.496088e-01
-2.990701   1.506671e-01   1.506671e-01   1.506671e-01   1.506671e-01   1.506671e-01   1.506671e-01
-2.988403   1.516907e-01   1.516907e-01   1.516907e-01   1.516907e-01   1.516907e-01   1.516907e-01
-2.986104   1.526803e-01   1.526803e-01   1.526803e-01   1.526803e-01   1.526803e-01   1.526803e-01
-2.983805   1.536368e-01   1.536368e-01   1.536368e-01   1.536368e-01   1.536368e-01   1.536368e-01
-2.981506   1.545604e-01   1.545604e-01   1.545604e-01   1.545604e-01   1.545604e-01   1.545604e-01
-2.979208   1.554518e-01   1.554518e-01   1.554518e-01   1.554518e-01   1.554518e-01   1.554518e-01
-2.976909   1.563116e-01   1.563116e-01   1.563116e-01   1.563116e-01   1.563116e-01   1.563116e-01
-2.974610   1.574870e-01   1.574870e-01   1.574870e-01   1.574870e-01   1.574870e-01   1.574870e-01
-2.972311   1.589324e-01   1.589324e-01   1.589324e-01   1.589324e-01   1.589324e-01   1.589324e-01
-2.970013   1.603343e-01   1.603343e-01   1.603343e-01   1.603343e-01   1.603343e-01   1.603343e-01
-2.967714   1.616935e-01   1.616935e-01   1.616935e-01   1.616935e-01   1.616935e-01   1.616935e-01
-2.965415   1.630108e-01   1.630108e-01   1.630108e-01   1.630108e-01   1.630108e-01   1.630108e-01
-2.963117   1.642880e-01   1.642880e-01   1.642880e-01   1.642880e-01   1.642880e-01   1.642880e-01
-2.960818   1.655250e-01   1.655250e-01   1.655250e-01   1.655250e-01   1.655250e-01   1.655250e-01
-2.958519   1.667223e-01   1.667223e-01   1.667223e-01   1.667223e-01   1.667223e-01   1.667223e-01
-2.956220   1.678806e-01   1.678806e-01   1.678806e-01   1.678806e-01   1.678806e-01   1.678806e-01
-2.953922   1.690007e-01   1.690007e-01   1.690007e-01   1.690007e-01   1.690007e-01   1.690007e-01
-2.951623   1.700835e-01   1.700835e-01   1.700835e-01   1.700835e-01   1.700835e-01   1.700835e-01
-2.949324   1.711296e-01   1.711296e-01   1.711296e-01   1.711296e-01   1.711296e-01   1.711296e-01
-2.947025   1.721395e-01   1.721395e-01   1.721395e-01   1.721395e-01   1.721395e-01   1.721395e-01
-2.944727   1.731139e-01   1.731139e-01   1.731139e-01   1.731139e-01   1.731139e-01   1.731139e-01
-2.942428   1.740536e-01   1.740536e-01   1.740536e-01   1.740536e-01   1.740536e-01   1.740536e-01
-2.940129   1.755437e-01   1.755437e-01   1.755437e-01   1.755437e-01   1.755437e-01   1.755437e-01
-2.937830   1.770090e-01   1.770090e-01   1.770090e-01   1.770090e-01   1.770090e-01   1.770090e-01
-2.935532   1.784292e-01   1.784292e-01   1.784292e-01   1.784292e-01   1.784292e-01   1.784292e-01
-2.933233   1.798057e-01   1.798057e-01   1.798057e-01   1.798057e-01   1.798057e-01   1.798057e-01
-2.930934   1.811384e-01   1.811384e-01   1.811384e-01   1.811384e-01   1.811384e-01   1.811384e-01
-2.928636   1.824281e-01   1.824281e-01   1.824281e-01   1.824281e-01   1.824281e-01   1.824281e-01
-2.926337   1.836756e-01   1.836756e-01   1.836756e-01   1.836756e-01   1.836756e-01   1.836756e-01
