# Neutrino-40Ar neutral current cross section (10^-38 cm^2/GeV) #
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar #

-1.742884  1.249455e-03  1.249455e-03  1.249455e-03  1.249455e-03  1.249455e-03  1.249455e-03
-1.741574  1.262097e-03  1.262097e-03  1.262097e-03  1.262097e-03  1.262097e-03  1.262097e-03
-1.740264  1.274808e-03  1.274808e-03  1.274808e-03  1.274808e-03  1.274808e-03  1.274808e-03
-1.738954  1.287588e-03  1.287588e-03  1.287588e-03  1.287588e-03  1.287588e-03  1.287588e-03
-1.737645  1.300439e-03  1.300439e-03  1.300439e-03  1.300439e-03  1.300439e-03  1.300439e-03
-1.736335  1.313358e-03  1.313358e-03  1.313358e-03  1.313358e-03  1.313358e-03  1.313358e-03
-1.735025  1.326348e-03  1.326348e-03  1.326348e-03  1.326348e-03  1.326348e-03  1.326348e-03
-1.733715  1.339408e-03  1.339408e-03  1.339408e-03  1.339408e-03  1.339408e-03  1.339408e-03
-1.732405  1.352538e-03  1.352538e-03  1.352538e-03  1.352538e-03  1.352538e-03  1.352538e-03
-1.731095  1.365738e-03  1.365738e-03  1.365738e-03  1.365738e-03  1.365738e-03  1.365738e-03
-1.729786  1.379008e-03  1.379008e-03  1.379008e-03  1.379008e-03  1.379008e-03  1.379008e-03
-1.728476  1.392349e-03  1.392349e-03  1.392349e-03  1.392349e-03  1.392349e-03  1.392349e-03
-1.727166  1.405761e-03  1.405761e-03  1.405761e-03  1.405761e-03  1.405761e-03  1.405761e-03
-1.725856  1.419243e-03  1.419243e-03  1.419243e-03  1.419243e-03  1.419243e-03  1.419243e-03
-1.724546  1.432796e-03  1.432796e-03  1.432796e-03  1.432796e-03  1.432796e-03  1.432796e-03
-1.723237  1.446420e-03  1.446420e-03  1.446420e-03  1.446420e-03  1.446420e-03  1.446420e-03
-1.721927  1.460115e-03  1.460115e-03  1.460115e-03  1.460115e-03  1.460115e-03  1.460115e-03
-1.720617  1.473881e-03  1.473881e-03  1.473881e-03  1.473881e-03  1.473881e-03  1.473881e-03
-1.719307  1.487719e-03  1.487719e-03  1.487719e-03  1.487719e-03  1.487719e-03  1.487719e-03
-1.717997  1.501628e-03  1.501628e-03  1.501628e-03  1.501628e-03  1.501628e-03  1.501628e-03
-1.716688  1.515608e-03  1.515608e-03  1.515608e-03  1.515608e-03  1.515608e-03  1.515608e-03
-1.715378  1.529661e-03  1.529661e-03  1.529661e-03  1.529661e-03  1.529661e-03  1.529661e-03
-1.714068  1.543785e-03  1.543785e-03  1.543785e-03  1.543785e-03  1.543785e-03  1.543785e-03
-1.712758  1.557981e-03  1.557981e-03  1.557981e-03  1.557981e-03  1.557981e-03  1.557981e-03
-1.711448  1.572249e-03  1.572249e-03  1.572249e-03  1.572249e-03  1.572249e-03  1.572249e-03
-1.710139  1.586589e-03  1.586589e-03  1.586589e-03  1.586589e-03  1.586589e-03  1.586589e-03
-1.708829  1.601002e-03  1.601002e-03  1.601002e-03  1.601002e-03  1.601002e-03  1.601002e-03
-1.707519  1.615487e-03  1.615487e-03  1.615487e-03  1.615487e-03  1.615487e-03  1.615487e-03
-1.706209  1.630045e-03  1.630045e-03  1.630045e-03  1.630045e-03  1.630045e-03  1.630045e-03
-1.704899  1.644676e-03  1.644676e-03  1.644676e-03  1.644676e-03  1.644676e-03  1.644676e-03
-1.703590  1.659379e-03  1.659379e-03  1.659379e-03  1.659379e-03  1.659379e-03  1.659379e-03
-1.702280  1.674156e-03  1.674156e-03  1.674156e-03  1.674156e-03  1.674156e-03  1.674156e-03
-1.700970  1.689006e-03  1.689006e-03  1.689006e-03  1.689006e-03  1.689006e-03  1.689006e-03
-1.699660  1.703928e-03  1.703928e-03  1.703928e-03  1.703928e-03  1.703928e-03  1.703928e-03
-1.698350  1.718925e-03  1.718925e-03  1.718925e-03  1.718925e-03  1.718925e-03  1.718925e-03
-1.697041  1.733995e-03  1.733995e-03  1.733995e-03  1.733995e-03  1.733995e-03  1.733995e-03
-1.695731  1.749138e-03  1.749138e-03  1.749138e-03  1.749138e-03  1.749138e-03  1.749138e-03
-1.694421  1.764356e-03  1.764356e-03  1.764356e-03  1.764356e-03  1.764356e-03  1.764356e-03
-1.693111  1.779647e-03  1.779647e-03  1.779647e-03  1.779647e-03  1.779647e-03  1.779647e-03
-1.691801  1.795013e-03  1.795013e-03  1.795013e-03  1.795013e-03  1.795013e-03  1.795013e-03
-1.690492  1.810452e-03  1.810452e-03  1.810452e-03  1.810452e-03  1.810452e-03  1.810452e-03
-1.689182  1.825966e-03  1.825966e-03  1.825966e-03  1.825966e-03  1.825966e-03  1.825966e-03
-1.687872  1.841555e-03  1.841555e-03  1.841555e-03  1.841555e-03  1.841555e-03  1.841555e-03
-1.686562  1.857218e-03  1.857218e-03  1.857218e-03  1.857218e-03  1.857218e-03  1.857218e-03
-1.685252  1.872957e-03  1.872957e-03  1.872957e-03  1.872957e-03  1.872957e-03  1.872957e-03
-1.683943  1.888770e-03  1.888770e-03  1.888770e-03  1.888770e-03  1.888770e-03  1.888770e-03
-1.682633  1.904658e-03  1.904658e-03  1.904658e-03  1.904658e-03  1.904658e-03  1.904658e-03
-1.681323  1.920621e-03  1.920621e-03  1.920621e-03  1.920621e-03  1.920621e-03  1.920621e-03
-1.680013  1.936660e-03  1.936660e-03  1.936660e-03  1.936660e-03  1.936660e-03  1.936660e-03
