0.0001 0 0 0 0 0 0
0.0003 6.0484e+06 4.4221e+06 4.4221e+06 2.50403e+06 4.4221e+06 4.4221e+06
0.0005 1.52943e+07 1.19512e+07 1.19512e+07 6.9922e+06 1.19512e+07 1.19512e+07
0.0007 3.02268e+07 2.25709e+07 2.25709e+07 1.36342e+07 2.25709e+07 2.25709e+07
0.0009 4.6871e+07 3.66197e+07 3.66197e+07 2.31404e+07 3.66197e+07 3.66197e+07
0.0011 6.79236e+07 5.3191e+07 5.3191e+07 3.48844e+07 5.3191e+07 5.3191e+07
0.0013 8.96739e+07 7.29154e+07 7.29154e+07 4.85413e+07 7.29154e+07 7.29154e+07
0.0015 1.17125e+08 9.39173e+07 9.39173e+07 6.51344e+07 9.39173e+07 9.39173e+07
0.0017 1.44883e+08 1.18331e+08 1.18331e+08 8.00438e+07 1.18331e+08 1.18331e+08
0.0019 1.72539e+08 1.42618e+08 1.42618e+08 1.06465e+08 1.42618e+08 1.42618e+08
0.0021 2.02829e+08 1.72652e+08 1.72652e+08 1.16675e+08 1.72652e+08 1.72652e+08
0.0023 2.38289e+08 1.97327e+08 1.97327e+08 1.51226e+08 1.97327e+08 1.97327e+08
0.0025 2.7255e+08 2.26655e+08 2.26655e+08 1.7547e+08 2.26655e+08 2.26655e+08
0.0027 3.04353e+08 2.55476e+08 2.55476e+08 2.09943e+08 2.55476e+08 2.55476e+08
0.0029 3.38024e+08 2.88678e+08 2.88678e+08 2.29777e+08 2.88678e+08 2.88678e+08
0.0031 3.74213e+08 3.20992e+08 3.20992e+08 2.5415e+08 3.20992e+08 3.20992e+08
0.0033 4.10756e+08 3.51825e+08 3.51825e+08 2.86529e+08 3.51825e+08 3.51825e+08
0.0035 4.4732e+08 3.81961e+08 3.81961e+08 3.231e+08 3.81961e+08 3.81961e+08
0.0037 4.84162e+08 4.13974e+08 4.13974e+08 3.52399e+08 4.13974e+08 4.13974e+08
0.0039 5.20046e+08 4.46318e+08 4.46318e+08 3.80976e+08 4.46318e+08 4.46318e+08
0.0041 5.54125e+08 4.78998e+08 4.78998e+08 4.08853e+08 4.78998e+08 4.78998e+08
0.0043 5.8741e+08 5.10285e+08 5.10285e+08 4.41195e+08 5.10285e+08 5.10285e+08
0.0045 6.21027e+08 5.41869e+08 5.41869e+08 4.69419e+08 5.41869e+08 5.41869e+08
0.0047 6.54818e+08 5.73317e+08 5.73317e+08 4.94801e+08 5.73317e+08 5.73317e+08
0.0049 6.87849e+08 6.03071e+08 6.03071e+08 5.23923e+08 6.03071e+08 6.03071e+08
0.0051 7.19593e+08 6.35498e+08 6.35498e+08 5.39333e+08 6.35498e+08 6.35498e+08
0.0053 7.50088e+08 6.61103e+08 6.61103e+08 5.78508e+08 6.61103e+08 6.61103e+08
0.0055 7.793e+08 6.89876e+08 6.89876e+08 6.01105e+08 6.89876e+08 6.89876e+08
0.0057 8.07056e+08 7.16941e+08 7.16941e+08 6.26445e+08 7.16941e+08 7.16941e+08
0.0059 8.33413e+08 7.45743e+08 7.45743e+08 6.40365e+08 7.45743e+08 7.45743e+08
0.0061 8.5872e+08 7.70587e+08 7.70587e+08 6.65041e+08 7.70587e+08 7.70587e+08
0.0063 8.831e+08 7.92259e+08 7.92259e+08 6.96962e+08 7.92259e+08 7.92259e+08
0.0065 9.06238e+08 8.17247e+08 8.17247e+08 7.10305e+08 8.17247e+08 8.17247e+08
0.0067 9.27847e+08 8.38313e+08 8.38313e+08 7.34174e+08 8.38313e+08 8.38313e+08
0.0069 9.47893e+08 8.61474e+08 8.61474e+08 7.44406e+08 8.61474e+08 8.61474e+08
0.0071 9.65471e+08 8.77529e+08 8.77529e+08 7.78635e+08 8.77529e+08 8.77529e+08
0.0073 9.73718e+08 9.01706e+08 9.01706e+08 7.82755e+08 9.01706e+08 9.01706e+08
0.0075 9.49172e+08 9.25584e+08 9.25584e+08 8.13901e+08 9.25584e+08 9.25584e+08
0.0077 8.74365e+08 9.65952e+08 9.65952e+08 8.22381e+08 9.65952e+08 9.65952e+08
