# Solar neutrino flux from BS05 (OP), mixed, nu/cm^2/s
0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.000200  1.903428e+10  6.920031e+09  6.920031e+09  0.000000e+00  0.000000e+00  0.000000e+00  
0.000400  1.580838e+10  5.896727e+09  5.896727e+09  0.000000e+00  0.000000e+00  0.000000e+00  
0.000600  6.254108e+07  2.415861e+07  2.415861e+07  0.000000e+00  0.000000e+00  0.000000e+00  
0.000800  2.497513e+09  9.940057e+08  9.940057e+08  0.000000e+00  0.000000e+00  0.000000e+00  
0.001000  6.273724e+07  2.587393e+07  2.587393e+07  0.000000e+00  0.000000e+00  0.000000e+00  
0.001200  2.390589e+07  1.021994e+07  1.021994e+07  0.000000e+00  0.000000e+00  0.000000e+00  
0.001400  9.405046e+07  4.164857e+07  4.164857e+07  0.000000e+00  0.000000e+00  0.000000e+00  
0.001600  1.002077e+07  4.597466e+06  4.597466e+06  0.000000e+00  0.000000e+00  0.000000e+00  
0.001800  2.019440e+04  9.605500e+03  9.605500e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.002000  2.334394e+04  1.151614e+04  1.151614e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.002200  2.644472e+04  1.353134e+04  1.353134e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.002400  2.945802e+04  1.563175e+04  1.563175e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.002600  3.235404e+04  1.779903e+04  1.779903e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.002800  3.510772e+04  2.001366e+04  2.001366e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.003000  3.770069e+04  2.225688e+04  2.225688e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.003200  4.011699e+04  2.450826e+04  2.450826e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.003400  4.234651e+04  2.674798e+04  2.674798e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.003600  4.438399e+04  2.895695e+04  2.895695e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.003800  4.622615e+04  3.111673e+04  3.111673e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.004000  4.787340e+04  3.321025e+04  3.321025e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.004200  4.932739e+04  3.522036e+04  3.522036e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.004400  5.059252e+04  3.713109e+04  3.713109e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.004600  5.167329e+04  3.892720e+04  3.892720e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.004800  5.257370e+04  4.059700e+04  4.059700e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.005000  5.329637e+04  4.212941e+04  4.212941e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.005200  5.384543e+04  4.351558e+04  4.351558e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.005400  5.422454e+04  4.474738e+04  4.474738e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.005600  5.443724e+04  4.581768e+04  4.581768e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.005800  5.448785e+04  4.672118e+04  4.672118e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.006000  5.438145e+04  4.745428e+04  4.745428e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.006200  5.412324e+04  4.801463e+04  4.801463e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.006400  5.371802e+04  4.840069e+04  4.840069e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.006600  5.317078e+04  4.861221e+04  4.861221e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.006800  5.248699e+04  4.865040e+04  4.865040e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.007000  5.167179e+04  4.851720e+04  4.851720e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.007200  5.073076e+04  4.821587e+04  4.821587e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.007400  4.966984e+04  4.775058e+04  4.775058e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.007600  4.849495e+04  4.712562e+04  4.712562e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.007800  4.721286e+04  4.634667e+04  4.634667e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.008000  4.583078e+04  4.542051e+04  4.542051e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.008200  4.435560e+04  4.435420e+04  4.435420e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.008400  4.279449e+04  4.315560e+04  4.315560e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.008600  4.115525e+04  4.183367e+04  4.183367e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.008800  3.944576e+04  4.039782e+04  4.039782e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.009000  3.767391e+04  3.885775e+04  3.885775e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.009200  3.584828e+04  3.722386e+04  3.722386e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.009400  3.397786e+04  3.550667e+04  3.550667e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.009600  3.207212e+04  3.371745e+04  3.371745e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.009800  3.014054e+04  3.186769e+04  3.186769e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.010000  2.819310e+04  2.996968e+04  2.996968e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.010200  2.623969e+04  2.803577e+04  2.803577e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.010400  2.428992e+04  2.607817e+04  2.607817e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.010600  2.235393e+04  2.410975e+04  2.410975e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.010800  2.044193e+04  2.214353e+04  2.214353e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.011000  1.856419e+04  2.019266e+04  2.019266e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.011200  1.673072e+04  1.827000e+04  1.827000e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.011400  1.495181e+04  1.638862e+04  1.638862e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.011600  1.323721e+04  1.456100e+04  1.456100e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.011800  1.159685e+04  1.279987e+04  1.279987e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.012000  1.003998e+04  1.111724e+04  1.111724e+04  0.000000e+00  0.000000e+00  0.000000e+00  
0.012200  8.575716e+03  9.524972e+03  9.524972e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.012400  7.212553e+03  8.034259e+03  8.034259e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.012600  5.958265e+03  6.655453e+03  6.655453e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.012800  4.819861e+03  5.398014e+03  5.398014e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.013000  3.802840e+03  4.269660e+03  4.269660e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.013200  2.913954e+03  3.279451e+03  3.279451e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.013400  2.156817e+03  2.432852e+03  2.432852e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.013600  1.532062e+03  1.731876e+03  1.731876e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.013800  1.039015e+03  1.176949e+03  1.176949e+03  0.000000e+00  0.000000e+00  0.000000e+00  
0.014000  6.713699e+02  7.619986e+02  7.619986e+02  0.000000e+00  0.000000e+00  0.000000e+00  
0.014200  4.152742e+02  4.722239e+02  4.722239e+02  0.000000e+00  0.000000e+00  0.000000e+00  
0.014400  2.491026e+02  2.837786e+02  2.837786e+02  0.000000e+00  0.000000e+00  0.000000e+00  
0.014600  1.479994e+02  1.688963e+02  1.688963e+02  0.000000e+00  0.000000e+00  0.000000e+00  
0.014800  8.913323e+01  1.018895e+02  1.018895e+02  0.000000e+00  0.000000e+00  0.000000e+00  
0.015000  5.567062e+01  6.374079e+01  6.374079e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.015200  3.693796e+01  4.235827e+01  4.235827e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.015400  2.652988e+01  3.046825e+01  3.046825e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.015600  2.072651e+01  2.383742e+01  2.383742e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.015800  1.733287e+01  1.996174e+01  1.996174e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.016000  1.513338e+01  1.745156e+01  1.745156e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.016200  1.344096e+01  1.551940e+01  1.551940e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.016400  1.195385e+01  1.381895e+01  1.381895e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.016600  1.057883e+01  1.224347e+01  1.224347e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.016800  9.249193e+00  1.071639e+01  1.071639e+01  0.000000e+00  0.000000e+00  0.000000e+00  
0.017000  7.971662e+00  9.245919e+00  9.245919e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.017200  6.759451e+00  7.847809e+00  7.847809e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.017400  5.616504e+00  6.527078e+00  6.527078e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.017600  4.543306e+00  5.284712e+00  5.284712e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.017800  3.559751e+00  4.144259e+00  4.144259e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.018000  2.667274e+00  3.107815e+00  3.107815e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.018200  1.869314e+00  2.179780e+00  2.179780e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.018400  1.179852e+00  1.376844e+00  1.376844e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.018600  5.931778e-01  6.927126e-01  6.927126e-01  0.000000e+00  0.000000e+00  0.000000e+00  
0.018800  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.019000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.019200  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.019400  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.019600  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.019800  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.020000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.020200  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.020400  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.020600  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.020800  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.021000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.021200  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.021400  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.021600  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.021800  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.022000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
0.022200  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
