124 0.0231339 0.00130948
125 0.0244634 0.00134984
126 0.0258339 0.00139145
127 0.0272466 0.00143434
128 0.0287029 0.00147855
129 0.0302041 0.00152412
130 0.0317515 0.0015711
131 0.0333466 0.00161952
132 0.0349909 0.00166944
133 0.0366859 0.0017209
134 0.0384331 0.00177394
135 0.0402342 0.00182862
136 0.0420908 0.00188498
137 0.0440046 0.00194308
138 0.0459774 0.00200297
139 0.048011 0.00206471
140 0.0501073 0.00212835
141 0.0522682 0.00219395
142 0.0544957 0.00226158
143 0.0567918 0.00233129
144 0.0591588 0.00240314
145 0.0615987 0.00247721
146 0.0641138 0.00255357
147 0.0667064 0.00263228
148 0.0693789 0.00271341
149 0.0721339 0.00279705
150 0.0749737 0.00288326
151 0.077901 0.00297213
152 0.0809186 0.00306374
153 0.0840292 0.00315817
154 0.0872357 0.00325551
155 0.090541 0.00335586
156 0.0939482 0.0034593
157 0.0974604 0.00356592
158 0.101081 0.00367583
159 0.104813 0.00378913
160 0.10866 0.00390592
161 0.112626 0.00402632
162 0.116714 0.00415042
163 0.120927 0.00427835
164 0.125271 0.00441022
165 0.129749 0.00454615
166 0.134365 0.00468628
167 0.139123 0.00483072
168 0.144027 0.00497962
169 0.149083 0.0051331
170 0.154295 0.00529132
171 0.159667 0.00545441
172 0.165205 0.00562253
173 0.170913 0.00579584
174 0.176798 0.00597448
175 0.182863 0.00615863
176 0.189116 0.00634846
177 0.195562 0.00654413
178 0.202206 0.00674584
179 0.209055 0.00695377
180 0.216115 0.0071681
181 0.223393 0.00738904
182 0.230895 0.00761679
183 0.238628 0.00785157
184 0.2466 0.00809357
185 0.254817 0.00834304
186 0.263288 0.0086002
187 0.27202 0.00886528
188 0.281021 0.00913853
189 0.290299 0.00942021
190 0.299863 0.00971056
191 0.309722 0.0100099
192 0.319885 0.0103184
193 0.330361 0.0106364
194 0.34116 0.0109643
195 0.352292 0.0113022
196 0.363768 0.0116506
197 0.375596 0.0120097
198 0.38779 0.0123799
199 0.400359 0.0127615
200 0.413316 0.0131548
201 0.426672 0.0135603
202 0.440439 0.0139782
203 0.454631 0.0144091
204 0.469261 0.0148532
205 0.484341 0.015311
206 0.499886 0.015783
207 0.515911 0.0162694
208 0.532429 0.0167709
209 0.549456 0.0172878
210 0.567009 0.0178207
211 0.585102 0.01837
212 0.603753 0.0189362
213 0.622979 0.0195199
214 0.642797 0.0201215
215 0.663226 0.0207417
216 0.684285 0.021381
217 0.705993 0.0220401
218 0.728371 0.0227194
219 0.751438 0.0234197
220 0.775215 0.0241415
221 0.799726 0.0248857
222 0.824992 0.0256527
223 0.851038 0.0264434
224 0.877885 0.0272585
225 0.905561 0.0280986
226 0.934089 0.0289647
227 0.963497 0.0298575
228 0.993811 0.0307778
229 1.02506 0.0317264
230 1.05727 0.0327043
231 1.09048 0.0337124
232 1.1247 0.0347515
233 1.15999 0.0358226
234 1.19636 0.0369268
235 1.23385 0.038065
236 1.2725 0.0392382
237 1.31233 0.0404477
238 1.3534 0.0416944
239 1.39573 0.0429795
240 1.43937 0.0443043
241 1.48435 0.0456698
242 1.53072 0.0470775
243 1.57852 0.0485286
244 1.62779 0.0500244
245 1.67858 0.0515663
246 1.73093 0.0531557
247 1.7849 0.0547941
248 1.84053 0.056483
249 1.89788 0.058224
250 1.95699 0.0600186
251 2.01793 0.0618685
252 2.08075 0.0637755
253 2.1455 0.0657412
254 2.21224 0.0677676
255 2.28105 0.0698563
256 2.35197 0.0720095
257 2.42508 0.074229
258 2.50045 0.076517
259 2.57813 0.0788755
260 2.65822 0.0813066
261 2.74077 0.0838127
262 2.82586 0.0863961
263 2.91358 0.089059
264 3.004 0.0918041
265 3.09721 0.0946338
266 3.19329 0.0975506
267 3.29233 0.100557
268 3.39443 0.103657
269 3.49967 0.106852
270 3.60816 0.110145
271 3.71999 0.11354
272 3.83526 0.11704
273 3.95409 0.120647
274 4.07659 0.124366
275 4.20285 0.128199
276 4.33301 0.132151
277 4.46719 0.136224
278 4.60549 0.140423
279 4.74806 0.144751
280 4.89503 0.149213
281 5.04652 0.153812
282 5.20269 0.158553
283 5.36367 0.16344
284 5.52961 0.168478
285 5.70066 0.173671
286 5.87699 0.179024
287 6.05875 0.184542
288 6.24611 0.19023
289 6.43925 0.196093
290 6.63835 0.202137
291 6.84357 0.208368
292 7.05513 0.21479
293 7.2732 0.221411
294 7.498 0.228235
295 7.72973 0.23527
296 7.9686 0.242522
297 8.21483 0.249997
298 8.46865 0.257703
299 8.73029 0.265646
